loan_id,update_date,servicer_name,reported_balance,reported_status,reported_rate,source_system,conflict_type,stale_flag,notes
LN0003574,2021-12-13,ServicerA,310389.18,Current,9.154,Manual-Entry,stale_record,1,Update from ServicerE
LN0003574,2021-08-16,ServicerC,310389.18,60DPD,5.583,Batch-Upload,none,0,Update from ServicerB
LN0003574,2022-04-01,ServicerB,310389.18,60DPD,8.86,Manual-Entry,rate_discrepancy,0,Update from ServicerA
LN0003574,2022-07-02,ServicerC,310389.18,30DPD,4.578,Servicer-Portal,none,0,Update from ServicerA
LN0009192,2023-05-20,ServicerB,195181.25,60DPD,2.413,Batch-Upload,none,0,Update from ServicerE
LN0009192,2022-02-23,ServicerC,195181.25,90DPD,2.11,Manual-Entry,stale_record,1,Update from ServicerA
LN0001041,2022-12-06,ServicerC,151518.08,Default,4.972,Batch-Upload,none,0,Update from ServicerB
LN0001041,2023-09-10,ServicerC,151518.08,60DPD,5.103,LOS,none,0,Update from ServicerB
LN0001041,2022-05-10,ServicerD,151518.08,Current,4.637,LOS,none,0,Update from ServicerE
LN0001041,2021-10-04,ServicerC,101198.77,Current,6.79,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0001041,2022-04-24,ServicerC,203580.89,90DPD,3.119,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0009499,2023-06-27,ServicerB,0.0,30DPD,5.709,Manual-Entry,stale_record,1,Update from ServicerC
LN0009499,2023-01-20,ServicerD,0.0,30DPD,7.125,LOS,stale_record,1,Update from ServicerC
LN0006558,2021-08-14,ServicerD,87153.1,Current,7.033,Servicer-Portal,stale_record,1,Update from ServicerC
LN0006558,2022-06-21,ServicerB,90680.5,Default,6.991,Servicer-Portal,balance_mismatch,0,Update from ServicerB
LN0006558,2023-06-13,ServicerC,87153.1,60DPD,3.738,Manual-Entry,status_conflict,0,Update from ServicerE
LN0001401,2021-09-01,ServicerC,0.0,Current,3.883,Servicer-Portal,rate_discrepancy,0,Update from ServicerE
LN0001401,2023-07-30,ServicerA,0.0,90DPD,7.855,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0001401,2021-10-03,ServicerC,0.0,30DPD,5.699,Batch-Upload,rate_discrepancy,0,Update from ServicerB
LN0008497,2023-08-22,ServicerA,301551.53,30DPD,6.327,Manual-Entry,none,0,Update from ServicerE
LN0008497,2023-11-26,ServicerB,301551.53,60DPD,5.734,Manual-Entry,status_conflict,0,Update from ServicerD
LN0008497,2022-09-01,ServicerE,301551.53,90DPD,5.846,LOS,none,0,Update from ServicerE
LN0009352,2023-10-09,ServicerE,54204.09,90DPD,3.283,Batch-Upload,stale_record,1,Update from ServicerE
LN0003177,2021-03-03,ServicerB,451786.67,90DPD,6.327,Servicer-Portal,stale_record,1,Update from ServicerB
LN0003177,2022-03-12,ServicerA,451786.67,Current,5.094,Servicer-Portal,none,0,Update from ServicerB
LN0003405,2023-05-05,ServicerC,44798.65,90DPD,4.588,Servicer-Portal,stale_record,1,Update from ServicerA
LN0003405,2021-09-03,ServicerD,44798.65,Current,3.473,LOS,rate_discrepancy,0,Update from ServicerC
LN0003405,2023-02-27,ServicerB,44798.65,Default,6.671,LOS,none,0,Update from ServicerB
LN0003405,2021-08-24,ServicerD,44798.65,60DPD,6.481,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0003405,2023-07-27,ServicerD,44798.65,90DPD,4.716,LOS,none,0,Update from ServicerC
LN0003405,2021-05-19,ServicerB,44798.65,Current,5.5,Manual-Entry,none,0,Update from ServicerC
LN0008966,2023-09-12,ServicerB,211926.33,60DPD,5.555,Manual-Entry,stale_record,1,Update from ServicerD
LN0008966,2021-04-26,ServicerD,211926.33,30DPD,7.604,Servicer-Portal,none,0,Update from ServicerB
LN0001011,2021-03-17,ServicerE,74543.17,Default,3.9,LOS,none,0,Update from ServicerC
LN0001011,2023-06-12,ServicerC,74543.17,Current,5.911,Servicer-Portal,stale_record,1,Update from ServicerD
LN0001011,2021-04-04,ServicerE,74543.17,60DPD,3.668,Manual-Entry,status_conflict,0,Update from ServicerA
LN0001011,2021-10-18,ServicerD,74543.17,Current,3.722,Servicer-Portal,stale_record,1,Update from ServicerA
LN0001673,2021-04-25,ServicerE,0.0,Current,6.178,Batch-Upload,stale_record,1,Update from ServicerE
LN0001673,2021-03-19,ServicerA,0.0,Current,7.653,LOS,none,0,Update from ServicerC
LN0001673,2022-12-09,ServicerB,0.0,60DPD,5.731,Servicer-Portal,none,0,Update from ServicerE
LN0001673,2021-09-26,ServicerC,0.0,30DPD,3.291,Manual-Entry,none,0,Update from ServicerD
LN0001673,2022-05-23,ServicerB,0.0,Current,4.352,Manual-Entry,none,0,Update from ServicerD
LN0001673,2023-01-02,ServicerC,0.0,30DPD,4.447,LOS,none,0,Update from ServicerC
LN0002527,2022-09-18,ServicerB,92110.77,Default,7.361,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0002527,2023-09-11,ServicerE,92110.77,60DPD,5.462,Manual-Entry,none,0,Update from ServicerB
LN0002527,2022-10-24,ServicerA,92110.77,90DPD,3.649,Manual-Entry,none,0,Update from ServicerE
LN0002527,2022-05-23,ServicerA,92110.77,90DPD,5.14,Batch-Upload,stale_record,1,Update from ServicerB
LN0002527,2021-04-23,ServicerD,92110.77,60DPD,2.386,Batch-Upload,stale_record,1,Update from ServicerA
LN0004485,2023-06-24,ServicerB,0.0,90DPD,4.117,Manual-Entry,none,0,Update from ServicerD
LN0004485,2022-10-21,ServicerD,0.0,90DPD,2.202,LOS,status_conflict,0,Update from ServicerD
LN0002474,2022-08-19,ServicerB,0.0,90DPD,5.179,LOS,none,0,Update from ServicerB
LN0002474,2021-12-27,ServicerE,0.0,60DPD,5.734,Batch-Upload,stale_record,1,Update from ServicerC
LN0002474,2022-08-15,ServicerE,0.0,Default,3.109,Batch-Upload,none,0,Update from ServicerC
LN0002474,2023-06-11,ServicerE,0.0,Default,6.329,Manual-Entry,none,0,Update from ServicerB
LN0002474,2022-10-17,ServicerC,0.0,60DPD,4.944,LOS,none,0,Update from ServicerA
LN0009393,2023-03-31,ServicerA,175706.3,30DPD,4.444,LOS,none,0,Update from ServicerE
LN0009393,2022-12-24,ServicerA,134253.49,60DPD,9.022,LOS,balance_mismatch,0,Update from ServicerB
LN0008051,2021-04-23,ServicerC,0.0,90DPD,5.948,LOS,none,0,Update from ServicerC
LN0008051,2021-12-05,ServicerD,0.0,30DPD,6.687,LOS,none,0,Update from ServicerE
LN0008051,2023-03-18,ServicerB,0.0,60DPD,2.236,Batch-Upload,none,0,Update from ServicerE
LN0008051,2023-10-05,ServicerE,0.0,Current,6.62,LOS,none,0,Update from ServicerD
LN0008051,2021-12-19,ServicerE,0.0,30DPD,5.605,Batch-Upload,stale_record,1,Update from ServicerD
LN0001186,2021-08-23,ServicerA,77676.68,30DPD,6.738,Manual-Entry,stale_record,1,Update from ServicerB
LN0003701,2021-10-06,ServicerC,302063.07,90DPD,6.611,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0003701,2021-05-30,ServicerC,179048.32,60DPD,5.793,Batch-Upload,none,0,Update from ServicerD
LN0004382,2022-04-30,ServicerE,0.0,60DPD,5.454,Manual-Entry,status_conflict,0,Update from ServicerC
LN0004382,2022-10-24,ServicerE,0.0,60DPD,7.723,Servicer-Portal,status_conflict,0,Update from ServicerB
LN0003519,2023-10-20,ServicerA,0.0,90DPD,5.189,LOS,balance_mismatch,0,Update from ServicerE
LN0003519,2021-03-21,ServicerA,0.0,Default,5.083,Batch-Upload,stale_record,1,Update from ServicerB
LN0003519,2022-08-11,ServicerA,0.0,90DPD,6.059,LOS,stale_record,1,Update from ServicerD
LN0004319,2023-10-03,ServicerC,98088.61,Default,6.956,Servicer-Portal,none,0,Update from ServicerD
LN0004319,2023-11-11,ServicerC,98088.61,Current,6.404,Batch-Upload,stale_record,1,Update from ServicerD
LN0004319,2021-03-06,ServicerB,98088.61,30DPD,6.025,Manual-Entry,stale_record,1,Update from ServicerB
LN0004319,2021-04-17,ServicerA,98088.61,30DPD,7.654,LOS,none,0,Update from ServicerC
LN0004319,2023-11-05,ServicerD,98088.61,60DPD,4.216,Batch-Upload,none,0,Update from ServicerB
LN0001158,2022-11-03,ServicerC,96014.13,30DPD,5.735,Batch-Upload,none,0,Update from ServicerE
LN0001158,2021-05-08,ServicerE,96014.13,30DPD,5.58,LOS,stale_record,1,Update from ServicerB
LN0001158,2023-03-24,ServicerD,169268.11,90DPD,5.459,LOS,balance_mismatch,0,Update from ServicerC
LN0001158,2023-08-25,ServicerD,96014.13,90DPD,8.494,LOS,none,0,Update from ServicerD
LN0005448,2022-12-17,ServicerA,0.0,90DPD,8.151,Manual-Entry,none,0,Update from ServicerD
LN0005448,2023-01-21,ServicerB,0.0,30DPD,7.625,Servicer-Portal,none,0,Update from ServicerA
LN0005448,2021-12-07,ServicerA,0.0,Current,6.386,LOS,stale_record,1,Update from ServicerC
LN0003239,2022-06-20,ServicerD,92495.01,90DPD,6.846,Batch-Upload,balance_mismatch,0,Update from ServicerC
LN0003239,2021-01-23,ServicerD,62386.9,Default,3.159,Servicer-Portal,none,0,Update from ServicerE
LN0003239,2023-09-17,ServicerB,62386.9,90DPD,6.588,Batch-Upload,none,0,Update from ServicerE
LN0006179,2022-04-24,ServicerC,87699.21,Default,5.232,LOS,status_conflict,0,Update from ServicerE
LN0003386,2022-07-22,ServicerB,403202.41,Current,5.523,Batch-Upload,rate_discrepancy,0,Update from ServicerD
LN0003386,2021-06-16,ServicerE,403202.41,Default,3.984,Servicer-Portal,none,0,Update from ServicerA
LN0003386,2022-06-12,ServicerE,403202.41,Current,4.032,Servicer-Portal,status_conflict,0,Update from ServicerA
LN0003386,2021-07-11,ServicerC,403202.41,Default,4.663,Manual-Entry,status_conflict,0,Update from ServicerE
LN0003386,2021-01-04,ServicerB,403202.41,Current,6.13,Servicer-Portal,none,0,Update from ServicerE
LN0003483,2023-06-12,ServicerA,82878.26,Current,7.335,Batch-Upload,rate_discrepancy,0,Update from ServicerC
LN0003483,2021-05-05,ServicerC,136319.52,Current,4.436,Batch-Upload,balance_mismatch,0,Update from ServicerE
LN0003483,2023-08-03,ServicerE,82878.26,Current,4.857,Batch-Upload,rate_discrepancy,0,Update from ServicerE
LN0003483,2021-07-18,ServicerD,70700.72,30DPD,3.857,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0002525,2023-07-05,ServicerE,0.0,90DPD,4.208,Batch-Upload,rate_discrepancy,0,Update from ServicerE
LN0002525,2022-06-17,ServicerA,0.0,Current,4.528,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0002525,2022-07-27,ServicerE,0.0,60DPD,5.865,Servicer-Portal,none,0,Update from ServicerC
LN0002525,2023-03-19,ServicerA,0.0,90DPD,4.165,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0002525,2022-02-01,ServicerD,0.0,30DPD,5.807,Manual-Entry,status_conflict,0,Update from ServicerE
LN0009657,2021-04-02,ServicerD,150378.05,90DPD,5.316,Manual-Entry,none,0,Update from ServicerE
LN0005043,2022-06-02,ServicerD,0.0,30DPD,7.191,LOS,stale_record,1,Update from ServicerD
LN0005043,2023-05-03,ServicerD,0.0,90DPD,7.879,LOS,none,0,Update from ServicerE
LN0005043,2023-08-24,ServicerA,0.0,Current,4.558,Batch-Upload,status_conflict,0,Update from ServicerB
LN0005043,2023-04-14,ServicerC,0.0,Default,3.39,Batch-Upload,none,0,Update from ServicerE
LN0007832,2022-09-29,ServicerA,0.0,90DPD,6.483,Batch-Upload,none,0,Update from ServicerD
LN0007832,2023-04-17,ServicerB,0.0,60DPD,7.83,LOS,status_conflict,0,Update from ServicerC
LN0007832,2023-09-30,ServicerD,0.0,Current,7.551,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0004944,2021-12-05,ServicerA,588188.57,90DPD,6.256,Batch-Upload,none,0,Update from ServicerB
LN0007769,2022-05-19,ServicerE,288745.07,Default,2.243,Manual-Entry,none,0,Update from ServicerC
LN0007769,2023-03-21,ServicerC,453000.08,90DPD,5.485,LOS,balance_mismatch,0,Update from ServicerE
LN0007769,2021-05-24,ServicerB,288745.07,90DPD,6.053,Servicer-Portal,none,0,Update from ServicerB
LN0007769,2023-05-27,ServicerE,288745.07,Current,7.676,Manual-Entry,rate_discrepancy,0,Update from ServicerB
LN0007769,2021-02-12,ServicerD,288745.07,Default,7.136,Servicer-Portal,rate_discrepancy,0,Update from ServicerC
LN0000961,2021-09-04,ServicerC,200295.31,60DPD,6.026,Batch-Upload,none,0,Update from ServicerE
LN0000961,2021-04-09,ServicerE,200295.31,60DPD,4.849,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0000961,2021-01-09,ServicerA,200295.31,90DPD,8.26,Servicer-Portal,status_conflict,0,Update from ServicerE
LN0000961,2022-04-29,ServicerE,200295.31,Default,4.951,Batch-Upload,status_conflict,0,Update from ServicerA
LN0000961,2022-03-22,ServicerD,200295.31,60DPD,4.905,Servicer-Portal,none,0,Update from ServicerB
LN0000961,2023-04-16,ServicerE,200295.31,Current,3.459,Manual-Entry,stale_record,1,Update from ServicerE
LN0006887,2021-04-11,ServicerC,0.0,Default,6.632,Servicer-Portal,rate_discrepancy,0,Update from ServicerD
LN0006887,2023-03-26,ServicerA,0.0,Default,4.724,LOS,rate_discrepancy,0,Update from ServicerA
LN0004810,2022-09-11,ServicerB,173847.85,Current,5.334,Batch-Upload,none,0,Update from ServicerA
LN0004810,2022-01-16,ServicerB,173847.85,60DPD,5.874,Batch-Upload,stale_record,1,Update from ServicerB
LN0004810,2022-05-23,ServicerE,173847.85,30DPD,6.584,LOS,rate_discrepancy,0,Update from ServicerC
LN0004810,2023-05-04,ServicerC,173847.85,60DPD,5.091,Batch-Upload,rate_discrepancy,0,Update from ServicerC
LN0004810,2022-09-26,ServicerC,194835.03,Current,8.173,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0006526,2022-05-15,ServicerE,208029.21,90DPD,5.119,LOS,none,0,Update from ServicerB
LN0006526,2023-06-30,ServicerA,208029.21,Default,8.596,Manual-Entry,stale_record,1,Update from ServicerE
LN0009394,2022-08-26,ServicerE,127814.27,Current,6.299,Batch-Upload,status_conflict,0,Update from ServicerA
LN0009394,2021-06-15,ServicerD,127814.27,90DPD,2.669,Batch-Upload,none,0,Update from ServicerC
LN0009394,2021-03-18,ServicerC,127814.27,60DPD,4.945,LOS,rate_discrepancy,0,Update from ServicerC
LN0009394,2021-06-07,ServicerA,127814.27,Default,7.51,LOS,stale_record,1,Update from ServicerC
LN0009394,2021-10-04,ServicerC,127814.27,30DPD,3.56,LOS,stale_record,1,Update from ServicerC
LN0009394,2021-06-19,ServicerC,186083.91,Default,3.418,Batch-Upload,balance_mismatch,0,Update from ServicerC
LN0005593,2022-06-09,ServicerB,48793.18,60DPD,4.702,Manual-Entry,stale_record,1,Update from ServicerE
LN0005593,2021-03-05,ServicerE,48793.18,30DPD,4.304,Manual-Entry,stale_record,1,Update from ServicerD
LN0005593,2022-02-26,ServicerB,48793.18,30DPD,7.151,Batch-Upload,none,0,Update from ServicerD
LN0005593,2022-01-03,ServicerA,81732.01,60DPD,3.723,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0005593,2023-07-20,ServicerA,48793.18,Default,6.152,Batch-Upload,rate_discrepancy,0,Update from ServicerA
LN0005593,2022-08-27,ServicerB,48793.18,Current,4.456,LOS,none,0,Update from ServicerB
LN0004532,2023-07-28,ServicerE,0.0,90DPD,4.125,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0004532,2021-04-29,ServicerA,0.0,Current,6.517,Batch-Upload,none,0,Update from ServicerB
LN0004532,2021-03-13,ServicerB,0.0,30DPD,2.469,Servicer-Portal,none,0,Update from ServicerA
LN0000871,2021-01-18,ServicerC,83132.28,90DPD,3.478,Batch-Upload,stale_record,1,Update from ServicerC
LN0008496,2023-05-04,ServicerB,511098.48,Current,4.548,LOS,stale_record,1,Update from ServicerE
LN0008496,2023-11-08,ServicerE,511098.48,Default,5.404,LOS,none,0,Update from ServicerA
LN0008496,2021-05-15,ServicerA,819348.31,60DPD,6.578,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0008496,2021-12-22,ServicerD,511098.48,90DPD,7.215,Manual-Entry,stale_record,1,Update from ServicerC
LN0008496,2021-07-04,ServicerE,511098.48,Current,3.93,LOS,none,0,Update from ServicerC
LN0008506,2022-05-06,ServicerA,0.0,Current,4.34,Batch-Upload,none,0,Update from ServicerD
LN0008506,2022-05-12,ServicerD,0.0,90DPD,4.386,Batch-Upload,none,0,Update from ServicerC
LN0008506,2021-01-31,ServicerC,0.0,Current,3.316,Batch-Upload,stale_record,1,Update from ServicerA
LN0003465,2021-02-14,ServicerB,0.0,60DPD,6.72,Servicer-Portal,none,0,Update from ServicerE
LN0003465,2021-12-31,ServicerA,0.0,Current,5.474,Servicer-Portal,rate_discrepancy,0,Update from ServicerC
LN0003465,2021-09-05,ServicerD,0.0,Default,5.153,LOS,none,0,Update from ServicerB
LN0003465,2023-03-18,ServicerD,0.0,30DPD,6.283,LOS,stale_record,1,Update from ServicerA
LN0003465,2023-10-04,ServicerE,0.0,30DPD,5.312,Manual-Entry,status_conflict,0,Update from ServicerA
LN0007887,2022-10-19,ServicerB,166916.21,60DPD,3.581,Manual-Entry,none,0,Update from ServicerA
LN0007887,2021-10-18,ServicerB,166916.21,60DPD,3.942,Servicer-Portal,none,0,Update from ServicerE
LN0009461,2023-05-12,ServicerD,0.0,Current,7.694,Batch-Upload,status_conflict,0,Update from ServicerE
LN0002752,2023-04-29,ServicerA,278678.09,Current,6.308,Batch-Upload,balance_mismatch,0,Update from ServicerA
LN0002752,2022-03-18,ServicerA,163850.87,Default,6.442,Manual-Entry,none,0,Update from ServicerE
LN0002752,2023-03-22,ServicerC,163850.87,Current,8.198,Servicer-Portal,none,0,Update from ServicerA
LN0002752,2021-07-29,ServicerC,321931.65,30DPD,2.65,Batch-Upload,balance_mismatch,0,Update from ServicerC
LN0002752,2021-03-02,ServicerE,163850.87,30DPD,6.85,Servicer-Portal,stale_record,1,Update from ServicerB
LN0002752,2023-01-18,ServicerD,163850.87,Default,2.939,Batch-Upload,stale_record,1,Update from ServicerC
LN0001322,2023-01-30,ServicerD,76666.49,Current,3.859,Batch-Upload,rate_discrepancy,0,Update from ServicerE
LN0005257,2023-08-02,ServicerB,193983.48,30DPD,7.818,Manual-Entry,none,0,Update from ServicerB
LN0005257,2022-03-15,ServicerE,193983.48,30DPD,6.494,LOS,none,0,Update from ServicerD
LN0005257,2021-09-23,ServicerA,193983.48,30DPD,4.715,LOS,stale_record,1,Update from ServicerB
LN0005112,2023-04-17,ServicerC,51842.02,30DPD,5.953,Batch-Upload,none,0,Update from ServicerB
LN0000933,2022-10-19,ServicerC,0.0,90DPD,4.589,Batch-Upload,status_conflict,0,Update from ServicerC
LN0004896,2022-04-19,ServicerD,0.0,Current,5.423,Servicer-Portal,balance_mismatch,0,Update from ServicerA
LN0004896,2021-01-23,ServicerB,0.0,Current,6.628,LOS,none,0,Update from ServicerD
LN0004281,2022-11-03,ServicerA,0.0,Current,6.0,Servicer-Portal,none,0,Update from ServicerD
LN0004281,2023-04-25,ServicerE,0.0,Current,6.02,Manual-Entry,stale_record,1,Update from ServicerC
LN0004281,2023-11-09,ServicerA,0.0,Default,7.196,LOS,none,0,Update from ServicerA
LN0001616,2021-04-17,ServicerD,208457.03,90DPD,4.121,Batch-Upload,status_conflict,0,Update from ServicerA
LN0001616,2022-10-18,ServicerD,208457.03,90DPD,5.656,Servicer-Portal,status_conflict,0,Update from ServicerD
LN0001616,2021-06-25,ServicerB,208457.03,30DPD,4.9,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0001616,2022-12-13,ServicerB,208457.03,Current,2.705,Manual-Entry,stale_record,1,Update from ServicerA
LN0001616,2021-06-15,ServicerD,208457.03,Default,7.254,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0001616,2021-06-28,ServicerC,208457.03,90DPD,3.981,Batch-Upload,stale_record,1,Update from ServicerE
LN0007980,2023-11-10,ServicerB,0.0,90DPD,5.457,LOS,status_conflict,0,Update from ServicerA
LN0006819,2023-01-09,ServicerA,115513.47,Default,6.998,Batch-Upload,stale_record,1,Update from ServicerE
LN0002724,2022-07-25,ServicerA,101120.12,90DPD,2.128,Manual-Entry,balance_mismatch,0,Update from ServicerC
LN0002724,2022-06-04,ServicerE,57305.15,Default,6.657,Batch-Upload,none,0,Update from ServicerE
LN0007931,2023-04-06,ServicerE,0.0,30DPD,7.081,Manual-Entry,none,0,Update from ServicerC
LN0007931,2022-03-05,ServicerC,0.0,30DPD,5.143,LOS,none,0,Update from ServicerD
LN0007931,2021-01-03,ServicerB,0.0,30DPD,5.199,Servicer-Portal,none,0,Update from ServicerB
LN0009280,2021-03-20,ServicerB,128065.05,30DPD,6.04,Servicer-Portal,stale_record,1,Update from ServicerE
LN0009280,2022-10-23,ServicerC,128065.05,Default,5.23,LOS,status_conflict,0,Update from ServicerA
LN0009307,2022-12-10,ServicerE,77000.18,Current,3.415,Servicer-Portal,none,0,Update from ServicerC
LN0004112,2023-05-18,ServicerE,94545.08,60DPD,1.828,Batch-Upload,stale_record,1,Update from ServicerA
LN0004112,2021-08-16,ServicerA,94545.08,30DPD,6.019,LOS,none,0,Update from ServicerE
LN0004112,2023-07-27,ServicerD,167552.97,Current,6.825,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0004112,2021-08-18,ServicerE,94545.08,90DPD,8.178,Servicer-Portal,stale_record,1,Update from ServicerD
LN0004112,2023-05-18,ServicerB,94545.08,90DPD,9.021,Manual-Entry,stale_record,1,Update from ServicerC
LN0004112,2021-09-10,ServicerB,94545.08,Current,7.741,Manual-Entry,stale_record,1,Update from ServicerA
LN0002651,2022-01-15,ServicerC,149411.81,60DPD,2.796,LOS,status_conflict,0,Update from ServicerE
LN0000480,2021-10-15,ServicerA,0.0,Default,5.045,LOS,balance_mismatch,0,Update from ServicerE
LN0000480,2022-06-28,ServicerD,0.0,90DPD,7.452,Manual-Entry,none,0,Update from ServicerB
LN0000480,2021-03-08,ServicerD,0.0,Default,2.826,Servicer-Portal,none,0,Update from ServicerA
LN0000480,2022-04-20,ServicerC,0.0,90DPD,4.822,Servicer-Portal,none,0,Update from ServicerD
LN0001269,2022-09-23,ServicerA,109281.34,60DPD,5.99,LOS,none,0,Update from ServicerA
LN0001269,2021-11-01,ServicerA,109281.34,60DPD,7.32,Manual-Entry,stale_record,1,Update from ServicerA
